geoid_r,GDPpc_rIp,educ_rIp,pop_rIp,popd_rIp,allpat
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,6
563,1722.33,,47834208.00,5.29,7
563,1722.33,,47834208.00,5.29,1
563,1722.33,,47834208.00,5.29,1
563,1722.33,,47834208.00,5.29,2
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,1
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,2
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,2
563,1722.33,,47834208.00,5.29,1
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
563,1722.33,,47834208.00,5.29,0
564,,,,,0
564,,,,,0
565,7691.38,,829360.12,5.92,0
565,7691.38,,829360.12,5.92,7
565,7691.38,,829360.12,5.92,0
565,7691.38,,829360.12,5.92,1
565,7691.38,,829360.12,5.92,0
565,7691.38,,829360.12,5.92,0
565,7691.38,,829360.12,5.92,0
565,7691.38,,829360.12,5.92,0
565,7691.38,,829360.12,5.92,0
565,7691.38,,829360.12,5.92,3
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,6
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,8
566,6534.86,,8584050.00,9.21,20
566,6534.86,,8584050.00,9.21,50
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,13
566,6534.86,,8584050.00,9.21,3
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,2
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,5
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,1
566,6534.86,,8584050.00,9.21,6
566,6534.86,,8584050.00,9.21,1
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,1
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,1
566,6534.86,,8584050.00,9.21,0
566,6534.86,,8584050.00,9.21,0
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,13
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,9
567,3814.34,,29712000.00,5.69,2
567,3814.34,,29712000.00,5.69,5
567,3814.34,,29712000.00,5.69,12
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,7
567,3814.34,,29712000.00,5.69,3
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,1
567,3814.34,,29712000.00,5.69,1
567,3814.34,,29712000.00,5.69,0
567,3814.34,,29712000.00,5.69,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,7
568,4042.46,,13165949.00,6.25,7
568,4042.46,,13165949.00,6.25,9
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,1
568,4042.46,,13165949.00,6.25,5
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,2
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
568,4042.46,,13165949.00,6.25,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,5
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,0
569,3609.99,,3775589.75,4.75,1
569,3609.99,,3775589.75,4.75,0
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,1
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,4
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,0
570,2290.70,,6696169.50,4.67,0
571,3986.12,,54959808.00,5.82,5
571,3986.12,,54959808.00,5.82,1
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,96
571,3986.12,,54959808.00,5.82,14
571,3986.12,,54959808.00,5.82,13
571,3986.12,,54959808.00,5.82,13
571,3986.12,,54959808.00,5.82,56
571,3986.12,,54959808.00,5.82,1
571,3986.12,,54959808.00,5.82,34
571,3986.12,,54959808.00,5.82,53
571,3986.12,,54959808.00,5.82,3
571,3986.12,,54959808.00,5.82,8
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,5
571,3986.12,,54959808.00,5.82,1
571,3986.12,,54959808.00,5.82,5
571,3986.12,,54959808.00,5.82,1
571,3986.12,,54959808.00,5.82,2
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,2
571,3986.12,,54959808.00,5.82,1
571,3986.12,,54959808.00,5.82,13
571,3986.12,,54959808.00,5.82,2
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,1
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,7
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,0
571,3986.12,,54959808.00,5.82,3
572,1972.30,,1363082.50,4.70,0
572,1972.30,,1363082.50,4.70,0
574,2820.24,,1110181.12,4.78,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,2
575,1861.87,,20854396.00,5.52,1
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,1
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,1
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
575,1861.87,,20854396.00,5.52,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,1
576,3594.66,,15012977.00,6.24,1
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,1
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
576,3594.66,,15012977.00,6.24,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,1
577,1971.24,,34451984.00,5.19,2
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,1
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
577,1971.24,,34451984.00,5.19,0
578,2985.19,,321434.44,4.39,0
579,2466.16,,1859047.75,5.78,0
579,2466.16,,1859047.75,5.78,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,17
580,1530.18,,101674264.00,6.41,2
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,8
580,1530.18,,101674264.00,6.41,15
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,5
580,1530.18,,101674264.00,6.41,10
580,1530.18,,101674264.00,6.41,1
580,1530.18,,101674264.00,6.41,1
580,1530.18,,101674264.00,6.41,10
580,1530.18,,101674264.00,6.41,1
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,1
580,1530.18,,101674264.00,6.41,10
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,1
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
580,1530.18,,101674264.00,6.41,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,1
581,2312.89,,46487864.00,6.90,5
581,2312.89,,46487864.00,6.90,6
581,2312.89,,46487864.00,6.90,8
581,2312.89,,46487864.00,6.90,2
581,2312.89,,46487864.00,6.90,11
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,1
581,2312.89,,46487864.00,6.90,7
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,2
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,1
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,6
581,2312.89,,46487864.00,6.90,0
581,2312.89,,46487864.00,6.90,0
582,3552.18,,135725.19,5.62,0
582,3552.18,,135725.19,5.62,1
582,3552.18,,135725.19,5.62,0
584,3284.45,,172903.38,4.90,0
584,3284.45,,172903.38,4.90,0
584,3284.45,,172903.38,4.90,0
586,3959.56,,851912.19,4.28,0
586,3959.56,,851912.19,4.28,0
586,3959.56,,851912.19,4.28,2
586,3959.56,,851912.19,4.28,0
586,3959.56,,851912.19,4.28,0
586,3959.56,,851912.19,4.28,0
587,2295.21,,611011.06,4.59,0
587,2295.21,,611011.06,4.59,0
587,2295.21,,611011.06,4.59,0
587,2295.21,,611011.06,4.59,0
588,1572.63,,455526.12,4.83,0
591,2987.33,,909078.62,5.10,0
591,2987.33,,909078.62,5.10,0
591,2987.33,,909078.62,5.10,0
595,4752.39,,394504.97,4.80,0
597,1528.93,,461679.12,5.06,0
598,3204.74,,126069.22,4.73,0
598,3204.74,,126069.22,4.73,1
599,9042.52,,455438.88,6.01,0
599,9042.52,,455438.88,6.01,1
599,9042.52,,455438.88,6.01,3
599,9042.52,,455438.88,6.01,0
599,9042.52,,455438.88,6.01,0
599,9042.52,,455438.88,6.01,0
600,3121.64,,1321862.62,4.81,0
600,3121.64,,1321862.62,4.81,0
601,3288.21,,539564.00,4.69,0
601,3288.21,,539564.00,4.69,0
601,3288.21,,539564.00,4.69,0
601,3288.21,,539564.00,4.69,0
601,3288.21,,539564.00,4.69,0
601,3288.21,,539564.00,4.69,0
602,1898.49,,239424.33,3.61,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,3
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
604,6195.05,,557130.75,7.44,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,3
605,11110.60,,519613.50,6.49,1
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
605,11110.60,,519613.50,6.49,0
606,2340.40,,242379.64,4.31,1
606,2340.40,,242379.64,4.31,0
609,3005.19,,443915.44,4.38,0
610,16296.10,,414486.81,5.75,0
610,16296.10,,414486.81,5.75,1
610,16296.10,,414486.81,5.75,0
610,16296.10,,414486.81,5.75,0
610,16296.10,,414486.81,5.75,0
610,16296.10,,414486.81,5.75,0
610,16296.10,,414486.81,5.75,0
610,16296.10,,414486.81,5.75,0
612,1577.78,,609396.38,5.01,0
620,2902.07,,262620.75,3.37,0
621,2511.94,,154970.92,3.80,0
622,2431.59,,235533.31,4.05,0
622,2431.59,,235533.31,4.05,0
622,2431.59,,235533.31,4.05,0
622,2431.59,,235533.31,4.05,1
623,1404.01,,272119.69,4.84,0
627,5372.00,8.05,2271747.75,4.30,0
627,5372.00,8.05,2271747.75,4.30,0
627,5372.00,8.05,2271747.75,4.30,0
627,5372.00,8.05,2271747.75,4.30,0
627,5372.00,8.05,2271747.75,4.30,0
631,8657.03,8.58,1808343.88,4.17,0
632,4314.65,7.61,1038901.75,4.42,0
632,4314.65,7.61,1038901.75,4.42,0
632,4314.65,7.61,1038901.75,4.42,0
635,5357.07,8.88,1493154.38,2.65,0
635,5357.07,8.88,1493154.38,2.65,0
635,5357.07,8.88,1493154.38,2.65,0
636,4183.09,8.14,1136276.00,4.41,1
637,20330.69,8.24,2483390.75,4.19,0
637,20330.69,8.24,2483390.75,4.19,0
637,20330.69,8.24,2483390.75,4.19,0
637,20330.69,8.24,2483390.75,4.19,0
641,8009.16,8.34,815071.88,3.86,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
642,4859.98,7.96,4781895.50,3.05,0
644,4935.17,8.18,626255.06,4.48,0
645,7331.86,9.03,357457.50,1.86,0
645,7331.86,9.03,357457.50,1.86,0
645,7331.86,9.03,357457.50,1.86,0
645,7331.86,9.03,357457.50,1.86,0
645,7331.86,9.03,357457.50,1.86,0
645,7331.86,9.03,357457.50,1.86,0
645,7331.86,9.03,357457.50,1.86,0
646,2409.46,7.67,1326808.00,2.59,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,8
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,1
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,1
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
647,10203.69,8.56,8088790.00,6.53,0
653,19809.25,8.78,440179.12,5.69,1
653,19809.25,8.78,440179.12,5.69,0
653,19809.25,8.78,440179.12,5.69,2
653,19809.25,8.78,440179.12,5.69,0
653,19809.25,8.78,440179.12,5.69,0
653,19809.25,8.78,440179.12,5.69,0
653,19809.25,8.78,440179.12,5.69,1
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,3
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,2
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,1
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
654,105648.30,7.75,767262.06,3.18,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,1
655,62650.56,9.09,731735.31,5.80,1
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,4
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,1
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,2
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,1
655,62650.56,9.09,731735.31,5.80,0
655,62650.56,9.09,731735.31,5.80,1
657,,,,,0
657,,,,,0
658,,,,,0
659,,,,,0
664,,,,,0
664,,,,,0
664,,,,,4
664,,,,,0
664,,,,,17
664,,,,,4
664,,,,,1
664,,,,,1
664,,,,,0
664,,,,,0
664,,,,,0
664,,,,,0
664,,,,,1
664,,,,,1
664,,,,,0
664,,,,,0
664,,,,,0
664,,,,,0
664,,,,,0
664,,,,,1
664,,,,,1
664,,,,,0
664,,,,,1
664,,,,,0
664,,,,,0
664,,,,,2
664,,,,,0
664,,,,,0
664,,,,,0
664,,,,,0
665,,,,,0
665,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,3
666,,,,,0
666,,,,,2
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,1
666,,,,,0
666,,,,,1
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
666,,,,,0
669,,,,,0
669,,,,,0
670,,,,,0
671,,,,,0
671,,,,,0
671,,,,,0
671,,,,,0
671,,,,,1
672,,,,,0
672,,,,,0
675,,,,,0
676,,,,,0
677,,,,,0
678,,,,,2
678,,,,,0
678,,,,,0
678,,,,,3
679,,,,,0
682,,,,,0
682,,,,,0
685,,,,,0
685,,,,,0
685,,,,,0
686,,,,,0
686,,,,,0
686,,,,,0
687,,,,,0
687,,,,,0
690,,,,,0
692,,,,,0
692,,,,,0
696,,,,,0
696,,,,,0
696,,,,,0
698,,,,,0
699,,,,,0
699,,,,,0
700,,,,,0
702,,,,,0
706,,,,,0
711,,,,,0
714,,,,,0
715,,,,,0
715,,,,,0
715,,,,,0
715,,,,,0
715,,,,,0
715,,,,,0
716,,,,,0
716,,,,,0
717,,,,,0
717,,,,,0
717,,,,,0
717,,,,,0
717,,,,,1
717,,,,,0
717,,,,,0
717,,,,,0
717,,,,,0
717,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,1
718,,,,,1
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,2
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,2
718,,,,,2
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,1
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
718,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
719,,,,,0
723,,,,,0
723,,,,,0
723,,,,,2
723,,,,,0
723,,,,,0
723,,,,,0
723,,,,,0
723,,,,,0
723,,,,,0
723,,,,,7
723,,,,,0
723,,,,,0
723,,,,,0
723,,,,,0
723,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
724,,,,,0
725,,,,,5
725,,,,,0
725,,,,,0
725,,,,,0
726,,,,,0
728,,,,,0
731,841.39,11.05,1110151.25,3.61,0
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,3
733,22872.11,11.14,912889.00,5.29,3
733,22872.11,11.14,912889.00,5.29,2
733,22872.11,11.14,912889.00,5.29,4
733,22872.11,11.14,912889.00,5.29,15
733,22872.11,11.14,912889.00,5.29,6
733,22872.11,11.14,912889.00,5.29,2
733,22872.11,11.14,912889.00,5.29,6
733,22872.11,11.14,912889.00,5.29,2
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,3
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,22
733,22872.11,11.14,912889.00,5.29,6
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,4
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,3
733,22872.11,11.14,912889.00,5.29,3
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,5
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,1
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,0
733,22872.11,11.14,912889.00,5.29,20
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,1
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,1
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,1
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,0
734,19951.41,11.65,1597551.12,9.55,1
735,19644.74,11.03,927491.06,4.46,1
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,1
735,19644.74,11.03,927491.06,4.46,1
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,10
735,19644.74,11.03,927491.06,4.46,21
735,19644.74,11.03,927491.06,4.46,3
735,19644.74,11.03,927491.06,4.46,4
735,19644.74,11.03,927491.06,4.46,17
735,19644.74,11.03,927491.06,4.46,7
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,1
735,19644.74,11.03,927491.06,4.46,4
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,1
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,11
735,19644.74,11.03,927491.06,4.46,6
735,19644.74,11.03,927491.06,4.46,5
735,19644.74,11.03,927491.06,4.46,2
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,2
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,3
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,0
735,19644.74,11.03,927491.06,4.46,7
736,20322.11,12.06,6578314.00,6.91,9
736,20322.11,12.06,6578314.00,6.91,77
736,20322.11,12.06,6578314.00,6.91,31
736,20322.11,12.06,6578314.00,6.91,62
736,20322.11,12.06,6578314.00,6.91,59
736,20322.11,12.06,6578314.00,6.91,776
736,20322.11,12.06,6578314.00,6.91,1405
736,20322.11,12.06,6578314.00,6.91,424
736,20322.11,12.06,6578314.00,6.91,562
736,20322.11,12.06,6578314.00,6.91,1006
736,20322.11,12.06,6578314.00,6.91,70
736,20322.11,12.06,6578314.00,6.91,24
736,20322.11,12.06,6578314.00,6.91,112
736,20322.11,12.06,6578314.00,6.91,6
736,20322.11,12.06,6578314.00,6.91,248
736,20322.11,12.06,6578314.00,6.91,856
736,20322.11,12.06,6578314.00,6.91,147
736,20322.11,12.06,6578314.00,6.91,75
736,20322.11,12.06,6578314.00,6.91,536
736,20322.11,12.06,6578314.00,6.91,2232
