geoid_r,macroregion,impact,diff,year_c,region,allpat,pop_r,yearsofeducation_r,gdppcregion_r,lnpopulationdensity_r,shape_area_r,id_c,pop_r_ip,yearsofeducation_r_ip,gdppcregion_r_ip,lnpopulationdensity_r_ip,shape_area_r_ip,region_ip
1431,South-East Asia,-.27363741,1,2005,,0,,,,,,,952303.88,8.1211786,2227.0403,7.1648002,736285927.587,Hai Phong
1432,South-East Asia,-.27363741,0,2005,,2,,,,,,1771,6737609,7.8816957,2687.521,6.6289263,8901731612.770001,Hanoi / Ha Tay
1433,South-East Asia,-.27363741,1,2005,,0,,,,,,,956549.13,7.4612441,1074.8646,7.0176926,856963184.6849999,Thai Binh
1434,South-East Asia,-.27363741,0,2005,,0,,,,,,,748054.19,6.8405728,1025.2222,5.103909,4542319585.56,Bak Kan / Thai Nguyen
1435,South-East Asia,-.27363741,1,2005,,0,,,,,,,273885.94,5.2829609,847.2608,4.3565531,3511761460.2,Cao Bang
1436,South-East Asia,-.27363741,0,2005,,0,,,,,,,383493.22,4.8873067,867.10242,3.9497819,7384697911.82,Tuyen Quan / Ha Gian
1437,South-East Asia,-.27363741,0,2005,,0,,,,,,,390257,5.640811,1023.1643,4.4776492,4433193268.06,Lang Son
1438,South-East Asia,-.27363741,0,2005,,0,,,,,,,904900.69,4.6764622,843.78809,3.9686081,17099457546.8,Yen Bai / Lao Chai / Lao Cai
1439,South-East Asia,-.27363741,0,2005,,0,,,,,,,586759.19,7.2662268,2149.6826,5.2375226,3116354558.83,Quang Ninh
1440,South-East Asia,-.27363741,1,2005,,0,,,,,,,2198305,7.1978288,934.79584,5.2141085,11957195586.2,Ha Tinh / Nghe An
1441,South-East Asia,-.27363741,1,2005,,0,,,,,,,435354.13,6.8341813,1015.3823,4.6404805,4202057986.57,Quang Binh
1442,South-East Asia,-.27363741,0,2005,,0,,,,,,,308811.66,6.204174,1037.7258,4.8476105,2423170433.47,Quang Tri
1443,South-East Asia,-.27363741,1,2005,,2,,,,,,1771,560962.5,5.5756063,1167.8971,5.4086776,2511642257.42,Thua Thien - Hue
1444,South-East Asia,-.27363741,1,2005,,1,,,,,,1771,1833532.1,6.7836676,958.52954,5.7326341,5937902024.020001,Thanh Hoa
1445,South-East Asia,-.27363741,1,2005,,0,,,,,,,731428.69,6.7229557,1131.0518,4.8036189,5997557162.88,Da Nam / Quang Nam
1446,South-East Asia,-.27363741,0,2005,,0,,,,,,,628051.38,5.7133851,966.92804,5.4584079,2675674356.24,Quang Ngai
1447,South-East Asia,-.27363741,0,2005,,0,,,,,,,539449.44,4.0933523,745.03088,4.2604756,7606671086.26,Son La
1448,Central Asia,1.4409722,0,2005,Arkhangelsk Region,5,1665443.9,11.0351,13272.32,.76615328,774094259768,1776,1665443.9,11.0351,13272.32,.76615328,774094259768,Arkhangelsk Region
1449,Central Asia,1.4409722,0,2005,Perm,10,2671549,10.64298,12314.06,2.835638,156769368861,1776,2671549,10.64298,12314.06,2.835638,156769368861,Perm
1450,Central Asia,1.4409722,0,2005,Tyumen Region,0,1812856.3,11.81939,69282.477,-.51414323,3031467548030,,1812856.3,11.81939,69282.477,-.51414323,3031467548030,Tyumen Region
1451,Central Asia,1.4409722,0,2005,Krasnoyarsk Territory,4,3159639,11.39188,15682.94,.67656642,1606232475460,1776,3159639,11.39188,15682.94,.67656642,1606232475460,Krasnoyarsk Territory
1452,Central Asia,1.4409722,0,2005,Irkutsk Region,2,2319769.8,11.02283,10590.28,1.18259,710972099363,1776,2319769.8,11.02283,10590.28,1.18259,710972099363,Irkutsk Region
1453,Central Asia,1.4409722,0,2005,Trans-Baikal Territory,0,940432.25,10.50548,6354.0049,.96835041,357090487381,,940432.25,10.50548,6354.0049,.96835041,357090487381,Trans-Baikal Territory
1454,Central Asia,1.4409722,1,2005,Kamchatka,2,333896.75,11.99508,13300.67,-.2966567,449209108015,1776,333896.75,11.99508,13300.67,-.2966567,449209108015,Kamchatka
1455,,,1,2005,Bishkek,0,549858.63,10.17801,4596.499,7.831356,218341534.728,,549858.63,10.17801,4596.499,7.831356,218341534.728,Bishkek
1456,,,0,2005,Chui Oblast,0,537793.81,10.16482,2064.3159,3.8472221,11475946207.4,,537793.81,10.16482,2064.3159,3.8472221,11475946207.4,Chui Oblast
1457,Western Europe,.45133045,0,2005,Provence-Cte d'Azur-Corse,587,3509865.3,9.1392641,28994.961,4.8355851,27875493191.5,1774,3509865.3,9.1392641,28994.961,4.8355851,27875493191.5,Provence-Cte d'Azur-Corse
1458,Western Europe,.45133045,0,2005,Thuringia,407,1848510.4,13.39623,25234.65,4.9705262,12827731800.3,1780,1848510.4,13.39623,25234.65,4.9705262,12827731800.3,Thuringia
1459,,,0,2005,Andijan,0,1560661.1,,1678.302,6.280035,2923641225.11,,1560661.1,,1678.302,6.280035,2923641225.11,Andijan
1460,,,-1,2005,Bukhara,0,1011596.8,,3203.325,2.2945349,101977306096,,1011596.8,,3203.325,2.2945349,101977306096,Bukhara
1461,,,-1,2005,Fergana,0,1885048.9,,1749.113,6.1036248,4212616849.95,,1885048.9,,1749.113,6.1036248,4212616849.95,Fergana
1462,,,0,2005,Karakalpakstan,0,1073069.4,,1178.2419,2.2465,113497231214,,1073069.4,,1178.2419,2.2465,113497231214,Karakalpakstan
1463,,,0,2005,Kashkadarya,0,1537925.9,,1953.033,4.4434118,18079486565.3,,1537925.9,,1953.033,4.4434118,18079486565.3,Kashkadarya
1464,,,0,2005,Khorezm,0,960855.5,,1457.228,5.2864079,4861835531.14,,960855.5,,1457.228,5.2864079,4861835531.14,Khorezm
1465,,,0,2005,Namangan,0,1385131.6,,1208.295,5.6310139,4965611300.69,,1385131.6,,1208.295,5.6310139,4965611300.69,Namangan
1466,,,0,2005,Samarkand,0,1891845.3,,1489.2581,4.3935242,23377731451.4,,1891845.3,,1489.2581,4.3935242,23377731451.4,Samarkand
1467,,,0,2005,Syrdarya,0,446551.63,,2038.87,4.9312229,3223062490.9,,446551.63,,2038.87,4.9312229,3223062490.9,Syrdarya
1468,,,0,2005,Surkhandarya,0,1206517.8,,1339.2111,4.55762,12652737302.7,,1206517.8,,1339.2111,4.55762,12652737302.7,Surkhandarya
1469,,,-1,2005,Tashkent City,0,1448620,,3105.5439,8.7996655,218428100.586,,1448620,,3105.5439,8.7996655,218428100.586,Tashkent City
1470,,,-1,2005,Tashkent,0,1663445.1,,2603.29,5.1105852,10034820822.8,,1663445.1,,2603.29,5.1105852,10034820822.8,Tashkent
1471,South-East Asia,-.27363741,1,2005,Amnat Chaeron / Ubon Ratchathani,0,1059901.4,,1664.156,4.687819,9758240334.950001,,1059901.4,5.220871,1664.156,4.687819,9758240334.950001,Amnat Chaeron / Ubon Ratchathani
1472,South-East Asia,-.27363741,-1,2005,Mukhadan / Nakhon Phanom,0,507425.63,,1603.183,4.6084471,5057656120.18,,507425.63,5.0034781,1603.183,4.6084471,5057656120.18,Mukhadan / Nakhon Phanom
1473,South-East Asia,-.27363741,1,2005,Nong Bua Lam Phu / Udon Thani,0,977138.31,,1799.792,4.805047,8001117601.48,,977138.31,5.4961672,1799.792,4.805047,8001117601.48,Nong Bua Lam Phu / Udon Thani
1474,Latin America,.12582392,-1,2005,Atlantico Norte & Sur,0,320765.59,2.692301,1409.651,2.3330081,31115391888,,320765.59,2.692301,1409.651,2.3330081,31115391888,Atlantico Norte & Sur
1475,Latin America,.12582392,0,2005,Interior Central,0,518148.53,2.820925,1699.709,4.1301999,8331653321.09,,518148.53,2.820925,1699.709,4.1301999,8331653321.09,Interior Central
1476,Latin America,.12582392,0,2005,Interior Norte,0,176496.98,3.0959189,1779.927,4.228302,2572818048.54,,176496.98,3.0959189,1779.927,4.228302,2572818048.54,Interior Norte
1477,Latin America,.12582392,0,2005,,0,,,,,,,86042.594,6.1418061,1807.3997,4.6193166,849975804.142,Valle
1478,Latin America,.12582392,1,2005,,0,,,,,,,221087.59,6.1788921,1684.626,4.5860672,2259462168,Choluteca
1479,Latin America,.12582392,0,2005,,0,,,,,,,209238.98,5.9796038,2955.8894,4.0480051,3666180637.32,El Paraso
1480,Latin America,.12582392,1,2005,,0,,,,,,,348139.91,5.4447169,7378.0225,6.0504384,814254814.911,La Libertad
1481,Latin America,.12582392,0,2005,,0,,,,,,,155376.73,4.0639558,4468.9551,5.5404735,607956986.238,La Paz
1482,Latin America,.12582392,0,2005,,0,,,,,,,223821.92,3.9607561,4633.5273,5.8096695,669220343.504,Sonsonate
1483,Latin America,.12582392,-1,2005,,0,,,,,,,844147.81,6.8518019,8140.4863,7.4542422,488089001.167,San Salvador
1484,Latin America,.12582392,0,2005,,0,,,,,,,131311.34,2.6842749,4410.2085,4.8789744,998336741.2079999,La Unin
1485,Latin America,.12582392,0,2005,,0,,,,,,,94598.672,2.6482251,3648.6782,4.9331536,679296871.282,Morazn
1486,Latin America,.12582392,0,2005,,1,,,,,,1638,230931.34,4.2823768,5245.8677,5.3758965,1066617715.96,San Miguel
1487,Latin America,.12582392,0,2005,,0,,,,,,,272544.09,4.0127282,4152.7656,6.0806642,621874645.881,San Vicente
1488,Latin America,.12582392,0,2005,,0,,,,,,,177570.44,3.8192241,4210.0762,5.1250038,1054751320.86,Usulutn
1489,Latin America,.12582392,0,2005,,17,,,,,,1748,1104662.6,8.3079033,2267.4199,7.3977408,677121196.978,Distrito Federal
1490,South Asia,.38106942,0,2005,Andaman & Nicobar Islands,0,187643,,4754.0659,3.871902,3906489938.54,,187643,4.9071708,4754.0659,3.871902,3906489938.54,Andaman & Nicobar Islands
1491,South Asia,.38106942,1,2005,Andhra Pradesh,211,41775176,,2734.219,5.6685009,144251253831,1764,41775176,3.3818147,2734.219,5.6685009,144251253831,Andhra Pradesh
1492,South Asia,.38106942,1,2005,Karnataka,753,29214680,,2965.9089,5.6817551,99551149308.89999,1764,29214680,3.8094268,2965.9089,5.6817551,99551149308.89999,Karnataka
1493,South Asia,.38106942,1,2005,Pondicherry,0,556493.81,,6267.6069,7.5894518,281451282.378,,556493.81,5.8096356,6267.6069,7.5894518,281451282.378,Pondicherry
1494,South-East Asia,-.27363741,1,2005,Bangkok Metropolis,1,3781604.8,,20263.49,8.448307,810257456.027,1770,3781604.8,9.6639872,20263.49,8.448307,810257456.027,Bangkok Metropolis
1495,South-East Asia,-.27363741,1,2005,Chachoengsao,2,349413.91,,12776.12,4.8623052,2701891775.81,1770,349413.91,6.0366988,12776.12,4.8623052,2701891775.81,Chachoengsao
1496,South-East Asia,-.27363741,-1,2005,Ratchaburi,0,410223.69,,6604.2012,5.031436,2678525893.6,1770,410223.69,5.188518,6604.2012,5.031436,2678525893.6,Ratchaburi
1497,South-East Asia,-.27363741,1,2005,Samut Prakan,14,739106.06,,16654.52,7.3251071,486915064.394,1770,739106.06,8.0281134,16654.52,7.3251071,486915064.394,Samut Prakan
1498,South-East Asia,-.27363741,1,2005,Samut Sakhon,3,349751.44,,18987.939,6.6753879,441240459.247,1770,349751.44,6.5239248,18987.939,6.6753879,441240459.247,Samut Sakhon
1499,South-East Asia,-.27363741,0,2005,,8,,,,,,1769,15206646,8.2663183,2640.3975,5.849329,43711022565.1,"Tagalog, Luzon, W. Visayas"
1500,South-East Asia,-.27363741,0,2005,,0,,,,,,,2576316.3,7.3536854,1340.0383,5.6640201,8929718158.780001,Bicol Region
1501,,,0,2005,,0,,,,,,,11994403,,1088.6801,4.1307549,190342514336,North East
1502,,,0,2005,,0,,,,,,,9885916,,1639.2726,4.1024218,160649420647,North West
1503,South-East Asia,-.27363741,1,2005,,0,,,,,,,765524,5.670506,1221.5311,5.5025134,3120645710.58,Binh Dinh
1504,South-East Asia,-.27363741,0,2005,,0,,,,,,,429811.81,5.5397081,1130.5238,5.1156659,2579184558.92,Phu Yen
1505,South-East Asia,-.27363741,1,2005,,0,,,,,,,796720.75,4.6582766,908.94519,4.1095271,13052592839.2,Gia Lia / Kon Tum
1506,South-East Asia,-.27363741,1,2005,Prachin Buri / Sa Kaeo,0,516509.88,,8240.4463,4.4293022,6158248433.39,,516509.88,6.3120089,8240.4463,4.4293022,6158248433.39,Prachin Buri / Sa Kaeo
1507,Western Europe,.45133045,1,2005,Huesca,8,145802.09,,28196.289,2.625562,10555934399.1,1777,145802.09,9.3392296,28196.289,2.625562,10555934399.1,Huesca
1508,Western Europe,.45133045,0,2005,Teruel,0,93094.211,,29789.66,2.254153,9771392407.940001,1777,93094.211,9.1254196,29789.66,2.254153,9771392407.940001,Teruel
1509,Western Europe,.45133045,0,2005,Zaragoza,12,610547.56,,30885.18,3.9648969,11582080991.4,1777,610547.56,9.2008181,30885.18,3.9648969,11582080991.4,Zaragoza
1510,Western Europe,.45133045,0,2005,Alicante/Alacant,9,1108179.9,,24482.961,5.6955609,3724427794.45,1777,1108179.9,9.1251316,24482.961,5.6955609,3724427794.45,Alicante/Alacant
1511,Western Europe,.45133045,0,2005,Castelln/Castell,7,356365.03,,30705.77,4.4056921,4350381481.020001,1777,356365.03,9.2306623,30705.77,4.4056921,4350381481.020001,Castelln/Castell
1512,,,0,2005,Alaska,24,767926.69,12.26549,44240.781,-.8139146,1732999340510,1663,767926.69,12.26549,44240.781,-.8139146,1732999340510,Alaska
1513,Western Europe,.45133045,0,2005,Yorkshire,255,4329902,,29084.939,5.8010802,13094865148.5,1778,4329902,7.9805021,29084.939,5.8010802,13094865148.5,Yorkshire
1514,Western Europe,.45133045,0,2005,Midlands,854,7950904.5,,29768.17,5.815125,23710452036,1778,7950904.5,8.0019255,29768.17,5.815125,23710452036,Midlands
1515,Western Europe,.45133045,0,2005,East Anglia,1392,4542275.5,,31584.42,5.6741648,15596060641.8,1778,4542275.5,8.6481886,31584.42,5.6741648,15596060641.8,East Anglia
1516,Western Europe,.45133045,0,2005,South East w/ London,2330,12504327,,45815.98,6.6293449,16518566577.5,1778,12504327,9.9122858,45815.98,6.6293449,16518566577.5,South East w/ London
1517,Central Asia,1.4409722,0,2005,Chukotka Autonomous Okrug,0,65732.688,11.90741,24404.43,-2.6115091,895252124504,,65732.688,11.90741,24404.43,-2.6115091,895252124504,Chukotka Autonomous Okrug
1518,Western Europe,.45133045,0,2005,Basse-Normandie,141,1106036.5,8.285799,25336.16,4.4056249,13503017267.7,1774,1106036.5,8.285799,25336.16,4.4056249,13503017267.7,Basse-Normandie
1519,Western Europe,.45133045,0,2005,Pays de la Loire,140,2538288,8.8971224,27978.801,4.663743,23938835936.6,1774,2538288,8.8971224,27978.801,4.663743,23938835936.6,Pays de la Loire
1520,Western Europe,.45133045,0,2005,Poitou-Charentes,188,1239740.4,8.5915546,25782.279,4.1918731,18742323997,1774,1239740.4,8.5915546,25782.279,4.1918731,18742323997,Poitou-Charentes
1521,Western Europe,.45133045,0,2005,Aquitaine,222,2171076,9.1163721,27850.42,4.3075242,29237558866.4,1774,2171076,9.1163721,27850.42,4.3075242,29237558866.4,Aquitaine
1522,Western Europe,.45133045,0,2005,Midi-Pyrnes,291,1911594.3,9.385004,27888.471,4.103045,31583911390.1,1774,1911594.3,9.385004,27888.471,4.103045,31583911390.1,Midi-Pyrnes
1523,,,1,2005,Central,1,4039582,,3745.696,5.3260522,19645424780.7,1655,4039582,3.6007676,3745.696,5.3260522,19645424780.7,Central
1524,,,0,2005,Tansift,0,3029494.3,,2325.3689,4.6969008,27639611962.7,,3029494.3,2.1404455,2325.3689,4.6969008,27639611962.7,Tansift
1525,,,1,2005,North-Central,0,2060761,,1845.762,4.422514,24737409210.6,,2060761,2.5275145,1845.762,4.422514,24737409210.6,North-Central
1526,,,0,2005,Northwestern,0,4138061.8,,3203.0901,5.4042559,18610515566.3,,4138061.8,3.1294761,3203.0901,5.4042559,18610515566.3,Northwestern
1527,,,0,2005,Southern,0,2163438,,3623.677,3.2709091,82149838993.8,,2163438,2.4357851,3623.677,3.2709091,82149838993.8,Southern
1528,,,1,2005,South-Central,0,1277007.5,,2088.573,3.5808101,35568653071.1,,1277007.5,2.9418049,2088.573,3.5808101,35568653071.1,South-Central
1529,,,-1,2005,Eastern,0,1160297.8,,3278.521,3.4755599,35904834044.5,,1160297.8,2.6717241,3278.521,3.4755599,35904834044.5,Eastern
1530,South Asia,.38106942,0,2005,Barisal,0,3653849.3,,811.992,7.3824649,2272934006.67,,3653849.3,4.6990852,811.992,7.3824649,2272934006.67,Barisal
1531,South Asia,.38106942,0,2005,Patuakhali,0,1279213.5,,1027.3879,6.0538731,3004549688.92,,1279213.5,4.230031,1027.3879,6.0538731,3004549688.92,Patuakhali
1532,South Asia,.38106942,0,2005,Chittagong H.T.,0,782531.81,,759.89532,4.6906252,7184382260.75,,782531.81,3.5273261,759.89532,4.6906252,7184382260.75,Chittagong H.T.
1533,South Asia,.38106942,1,2005,Chittagong,0,4878462.5,,1520.118,7.204215,3626871273.92,,4878462.5,5.1296172,1520.118,7.204215,3626871273.92,Chittagong
1534,South Asia,.38106942,0,2005,Comilla,0,5378797.5,,826.4491,7.306067,3611607953.94,,5378797.5,4.32442,826.4491,7.306067,3611607953.94,Comilla
1535,South Asia,.38106942,0,2005,Noakhali,0,3103119.5,,792.72858,7.0786262,2615714185.17,,3103119.5,4.7213807,792.72858,7.0786262,2615714185.17,Noakhali
1536,South Asia,.38106942,1,2005,Dhaka,1,10819432,,1829.804,7.860177,4174197342.95,1672,10819432,5.5301619,1829.804,7.860177,4174197342.95,Dhaka
1537,South Asia,.38106942,-1,2005,Faridpur,0,3416146.5,,776.4104,6.7926931,3832722783.88,,3416146.5,3.8483624,776.4104,6.7926931,3832722783.88,Faridpur
1538,South Asia,.38106942,0,2005,Jamalpur,0,1629716.6,,1024.384,6.7642441,1881214148.85,,1629716.6,2.663156,1024.384,6.7642441,1881214148.85,Jamalpur
1539,South Asia,.38106942,0,2005,Mymensingh,0,5274389,,833.39722,6.8959599,5336970034.09,,5274389,3.2874441,833.39722,6.8959599,5336970034.09,Mymensingh
1540,South Asia,.38106942,0,2005,Tangail,0,1883457,,859.99323,6.8978229,1902257253.34,,1883457,3.5072346,859.99323,6.8978229,1902257253.34,Tangail
1541,South Asia,.38106942,-1,2005,Jessore,0,2838139.8,,1162.674,6.6784039,3569766253.8,,2838139.8,4.2111235,1162.674,6.6784039,3569766253.8,Jessore
1542,South Asia,.38106942,0,2005,Khulna,0,3145167.5,,1257.261,6.3172698,5676599753.95,,3145167.5,4.794848,1257.261,6.3172698,5676599753.95,Khulna
1543,South Asia,.38106942,0,2005,Kushtia,0,1918968.3,,900.27887,6.8713961,1990024489.55,,1918968.3,3.4923096,900.27887,6.8713961,1990024489.55,Kushtia
1544,South Asia,.38106942,0,2005,Bogra,0,2427459.8,,891.98187,7.0316329,2144631336.69,,2427459.8,3.9719815,891.98187,7.0316329,2144631336.69,Bogra
1545,South Asia,.38106942,0,2005,Dinajpur,0,2769423.5,,926.94208,6.6126699,3720002776.8,,2769423.5,3.5275016,926.94208,6.6126699,3720002776.8,Dinajpur
1546,South Asia,.38106942,0,2005,Pabna,0,2847576.5,,1046.3929,6.9724779,2669111234.89,,2847576.5,3.5378881,1046.3929,6.9724779,2669111234.89,Pabna
1547,South Asia,.38106942,1,2005,Rajshahi,0,4417606.5,,982.32172,6.7379088,5235405713.67,,4417606.5,3.8275845,982.32172,6.7379088,5235405713.67,Rajshahi
1548,South Asia,.38106942,-1,2005,Rangpur,0,5383877,,810.97552,6.908268,5381117199.42,,5383877,3.2415035,810.97552,6.908268,5381117199.42,Rangpur
1549,South Asia,.38106942,0,2005,Sylhet,0,4825089,,849.17938,6.5543742,6870318790.76,,4825089,3.360512,849.17938,6.5543742,6870318790.76,Sylhet
1550,Latin America,.12582392,,,,,,,,,,,,,,,,
1551,Latin America,.12582392,,,,,,,,,,,,,,,,
1552,Latin America,.12582392,,,,,,,,,,,,,,,,
1553,,,,,,,,,,,,,,,,,,
1554,,,,,,,,,,,,,,,,,,
1555,Latin America,.12582392,,,,,,,,,,,,,,,,
1556,,,,,,,,,,,,,,,,,,
1557,,,,,,,,,,,,,,,,,,
1558,,,,,,,,,,,,,,,,,,
1559,,,,,,,,,,,,,,,,,,
1560,,,,,,,,,,,,,,,,,,
1561,,,,,,,,,,,,,,,,,,
1562,Latin America,.12582392,,,,,,,,,,,,,,,,
1563,,,,,,,,,,,,,,,,,,
1564,,,,,,,,,,,,,,,,,,
1565,,,,,,,,,,,,,,,,,,
1566,Latin America,.12582392,,,,,,,,,,,,,,,,
1567,,,,,,,,,,,,,,,,,,
1568,Latin America,.12582392,,,,,,,,,,,,,,,,
1569,,,,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,
1571,,,,,,,,,,,,,,,,,,
1572,Latin America,.12582392,,,,,,,,,,,,,,,,
1573,Latin America,.12582392,,,,,,,,,,,,,,,,
1574,Latin America,.12582392,,,,,,,,,,,,,,,,
1575,,,,,,,,,,,,,,,,,,
1576,,,,,,,,,,,,,,,,,,
1577,,,,,,,,,,,,,,,,,,
1578,,,,,,,,,,,,,,,,,,
1579,,,,,,,,,,,,,,,,,,
1580,,,,,,,,,,,,,,,,,,
1581,,,,,,,,,,,,,,,,,,
1582,,,,,,,,,,,,,,,,,,
1583,,,,,,,,,,,,,,,,,,
1584,,,,,,,,,,,,,,,,,,
1585,,,,,,,,,,,,,,,,,,
1586,,,,,,,,,,,,,,,,,,
1587,,,,,,,,,,,,,,,,,,
1588,,,,,,,,,,,,,,,,,,
1589,,,,,,,,,,,,,,,,,,
1590,,,,,,,,,,,,,,,,,,
1591,,,,,,,,,,,,,,,,,,
1592,,,,,,,,,,,,,,,,,,
1593,,,,,,,,,,,,,,,,,,
1594,,,,,,,,,,,,,,,,,,
1595,,,,,,,,,,,,,,,,,,
1596,,,,,,,,,,,,,,,,,,
1597,,,,,,,,,,,,,,,,,,
1598,,,,,,,,,,,,,,,,,,
1599,,,,,,,,,,,,,,,,,,
1600,,,,,,,,,,,,,,,,,,
1601,,,,,,,,,,,,,,,,,,
1602,,,,,,,,,,,,,,,,,,
1603,,,,,,,,,,,,,,,,,,
1604,,,,,,,,,,,,,,,,,,
1605,South-East Asia,-.27363741,,,,,,,,,,,,,,,,
1606,,,,,,,,,,,,,,,,,,
1607,,,,,,,,,,,,,,,,,,
1608,,,,,,,,,,,,,,,,,,
1609,,,,,,,,,,,,,,,,,,
1610,,,,,,,,,,,,,,,,,,
1611,,,,,,,,,,,,,,,,,,
1612,,,,,,,,,,,,,,,,,,
1613,South Asia,.38106942,,,,,,,,,,,,,,,,
1614,,,,,,,,,,,,,,,,,,
1615,,,,,,,,,,,,,,,,,,
1616,,,,,,,,,,,,,,,,,,
1617,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,
1619,South-East Asia,-.27363741,,,,,,,,,,,,,,,,
1620,,,,,,,,,,,,,,,,,,
1621,,,,,,,,,,,,,,,,,,
1622,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,
1624,,,,,,,,,,,,,,,,,,
1625,,,,,,,,,,,,,,,,,,
1626,,,,,,,,,,,,,,,,,,
1627,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,
1629,,,,,,,,,,,,,,,,,,
1630,,,,,,,,,,,,,,,,,,
1631,,,,,,,,,,,,,,,,,,
1632,,,,,,,,,,,,,,,,,,
1633,,,,,,,,,,,,,,,,,,
1634,,,,,,,,,,,,,,,,,,
1635,,,,,,,,,,,,,,,,,,
1636,,,,,,,,,,,,,,,,,,
1637,,,,,,,,,,,,,,,,,,
1638,Latin America,.12582392,,,,,,,,,,,,,,,,
1639,,,,,,,,,,,,,,,,,,
1640,,,,,,,,,,,,,,,,,,
1641,,,,,,,,,,,,,,,,,,
1642,,,,,,,,,,,,,,,,,,
1643,Latin America,.12582392,,,,,,,,,,,,,,,,
1644,,,,,,,,,,,,,,,,,,
1645,,,,,,,,,,,,,,,,,,
1646,Latin America,.12582392,,,,,,,,,,,,,,,,
1647,,,,,,,,,,,,,,,,,,
1648,Western Europe,.45133045,,,,,,,,,,,,,,,,
1649,,,,,,,,,,,,,,,,,,
1650,,,,,,,,,,,,,,,,,,
1651,,,,,,,,,,,,,,,,,,
1652,,,,,,,,,,,,,,,,,,
1653,Latin America,.12582392,,,,,,,,,,,,,,,,
1654,,,,,,,,,,,,,,,,,,
1655,,,,,,,,,,,,,,,,,,
1656,Western Europe,.45133045,,,,,,,,,,,,,,,,
1657,,,,,,,,,,,,,,,,,,
1658,,,,,,,,,,,,,,,,,,
1659,,,,,,,,,,,,,,,,,,
1660,,,,,,,,,,,,,,,,,,
1661,,,,,,,,,,,,,,,,,,
1662,,,,,,,,,,,,,,,,,,
1663,,,,,,,,,,,,,,,,,,
1664,,,,,,,,,,,,,,,,,,
1665,,,,,,,,,,,,,,,,,,
1666,,,,,,,,,,,,,,,,,,
1667,,,,,,,,,,,,,,,,,,
1668,,,,,,,,,,,,,,,,,,
1669,Western Europe,.45133045,,,,,,,,,,,,,,,,
1670,,,,,,,,,,,,,,,,,,
1671,,,,,,,,,,,,,,,,,,
1672,South Asia,.38106942,,,,,,,,,,,,,,,,
1673,Eastern Europe,-.23757593,,,,,,,,,,,,,,,,
1674,Western Europe,.45133045,,,,,,,,,,,,,,,,
1675,,,,,,,,,,,,,,,,,,
1676,,,,,,,,,,,,,,,,,,
1677,Eastern Europe,-.23757593,,,,,,,,,,,,,,,,
1678,,,,,,,,,,,,,,,,,,
1679,,,,,,,,,,,,,,,,,,
1680,Eastern Europe,-.23757593,,,,,,,,,,,,,,,,
1681,Western Europe,.45133045,,,,,,,,,,,,,,,,
